CAN Message; 0x62:00298fb27e7d1286
1739209677.9250786;-45.120503652039325
1739209677.9250844;-45.120503652039325
1739209677.92509;-38.13080360867914
1739209677.9250958;-45.120503652039325
1739209677.9251015;-45.120503652039325
1739209677.9251072;-45.120503652039325
1739209677.925113;-45.120503652039325
1739209677.925119;-45.120503652039325
1739209677.9251246;-33.981070128970906
1739209677.9251304;-45.120503652039325
1739209677.925136;-45.120503652039325
1739209677.9251418;-45.120503652039325
1739209677.9251475;-38.13080360867914
1739209677.9251533;-35.57807855764607
1739209677.9251592;-38.13080360867914
1739209677.925165;-45.120503652039325
1739209677.9251707;-33.981070128970906
1739209677.9251764;-45.120503652039325
1739209677.925182;-38.13080360867914
1739209677.9251878;-35.57807855764607
1739209677.9251935;-38.13080360867914
1739209677.9251995;-38.13080360867914
1739209677.9252052;-38.13080360867914
1739209677.925211;-38.13080360867914
1739209677.9252167;-35.57807855764607
1739209677.9252224;-35.57807855764607
1739209677.925228;-35.57807855764607
1739209677.9252338;-38.13080360867914
1739209677.9252398;-45.120503652039325
1739209677.9252455;-45.120503652039325
1739209677.9252512;-45.120503652039325
1739209677.925257;-45.120503652039325
1739209677.9252627;-38.13080360867914
1739209677.9252684;-35.57807855764607
1739209677.9252741;-45.120503652039325
1739209677.92528;-45.120503652039325
1739209677.9252858;-45.120503652039325
1739209677.9252915;-45.120503652039325
1739209677.9252973;-38.13080360867914
1739209677.925303;-35.57807855764607
1739209677.9253087;-33.981070128970906
1739209677.9253144;-45.120503652039325
1739209677.9253204;-45.120503652039325
1739209677.925326;-45.120503652039325
1739209677.9253318;-31.141103565318915
1739209677.9253376;-45.120503652039325
1739209677.9253433;-38.13080360867914
1739209677.925349;-45.120503652039325
1739209677.9253547;-45.120503652039325
1739209677.9253607;-35.57807855764607
1739209677.9253664;-38.13080360867914
1739209677.9253721;-35.57807855764607
1739209677.9253778;-33.981070128970906
1739209677.9253836;-38.13080360867914
1739209677.9253893;-45.120503652039325
1739209677.925395;-35.57807855764607
1739209677.925401;-33.981070128970906
1739209677.9254067;-45.120503652039325
1739209677.9254124;-38.13080360867914
1739209677.9254181;-45.120503652039325
1739209677.9254239;-31.141103565318915
1739209677.9254296;-38.13080360867914
1739209677.9254353;-38.13080360867914
1739209677.9254413;-38.13080360867914
1739209677.925447;-38.13080360867914
1739209677.9254527;-35.57807855764607
1739209677.9254584;-35.57807855764607
1739209677.9254642;-45.120503652039325
1739209677.9254699;-30.49652367304973
1739209677.9254756;-38.13080360867914
1739209677.9254816;-38.13080360867914
1739209677.9254873;-38.13080360867914
1739209677.925493;-38.13080360867914
1739209677.9254987;-35.57807855764607
1739209677.9255044;-38.13080360867914
1739209677.9255102;-45.120503652039325
1739209677.9255161;-31.141103565318915
1739209677.9255219;-38.13080360867914
1739209677.9255276;-38.13080360867914
1739209677.9255333;-45.120503652039325
1739209677.925539;-33.981070128970906
1739209677.9255447;-35.57807855764607
1739209677.9255505;-38.13080360867914
1739209677.9255564;-45.120503652039325
1739209677.9255621;-33.981070128970906
1739209677.9255679;-38.13080360867914
1739209677.9255736;-45.120503652039325
1739209677.9255793;-45.120503652039325
1739209677.925585;-38.13080360867914
1739209677.9255908;-38.13080360867914
1739209677.9255967;-38.13080360867914
1739209677.9256024;-45.120503652039325
1739209677.9256082;-38.13080360867914
1739209677.9256139;-38.13080360867914
1739209677.9256196;-45.120503652039325
1739209677.9256253;-45.120503652039325
1739209677.925631;-45.120503652039325
1739209677.925637;-32.816014438256545
1739209677.9256427;-32.816014438256545
1739209677.9256485;-45.120503652039325
1739209677.9256542;-38.13080360867914
1739209677.92566;-35.57807855764607
1739209677.9256656;-38.13080360867914
1739209677.9256713;-35.57807855764607
1739209677.9256773;-35.57807855764607
1739209677.925683;-35.57807855764607
1739209677.9256887;-35.57807855764607
1739209677.9256945;-38.13080360867914
1739209677.9257002;-31.141103565318915
1739209677.925706;-31.141103565318915
1739209677.9257116;-45.120503652039325
1739209677.9257176;-45.120503652039325
1739209677.9257233;-38.13080360867914
1739209677.925729;-38.13080360867914
1739209677.9257348;-38.13080360867914
1739209677.9257405;-45.120503652039325
1739209677.9257462;-45.120503652039325
1739209677.925752;-38.13080360867914
1739209677.925758;-38.13080360867914
1739209677.9257636;-45.120503652039325
1739209677.9257693;-45.120503652039325
1739209677.925775;-38.13080360867914
1739209677.9257808;-35.57807855764607
1739209677.9257865;-45.120503652039325
1739209677.9257922;-33.981070128970906
1739209677.9257982;-28.992665084841942
1739209677.925804;-45.120503652039325
1739209677.9258096;-38.13080360867914
1739209677.9258153;-38.13080360867914
1739209677.925821;-45.120503652039325
1739209677.9258268;-45.120503652039325
1739209677.9258325;-45.120503652039325
1739209677.9258385;-45.120503652039325
1739209677.9258442;-45.120503652039325
1739209677.92585;-45.120503652039325
1739209677.9258556;-38.13080360867914
1739209677.9258614;-35.57807855764607
1739209677.925867;-35.57807855764607
1739209677.9258728;-38.13080360867914
1739209677.9258788;-38.13080360867914
1739209677.9258845;-45.120503652039325
1739209677.9258902;-38.13080360867914
1739209677.925896;-38.13080360867914
1739209677.9259017;-45.120503652039325
1739209677.9259074;-45.120503652039325
1739209677.925913;-38.13080360867914
1739209677.925919;-38.13080360867914
1739209677.9259248;-45.120503652039325
1739209677.9259305;-38.13080360867914
1739209677.9259362;-33.981070128970906
1739209677.925942;-45.120503652039325
1739209677.9259477;-45.120503652039325
1739209677.9259534;-45.120503652039325
1739209677.9259593;-33.981070128970906
1739209677.925965;-45.120503652039325
1739209677.9259708;-45.120503652039325
1739209677.9259765;-38.13080360867914
1739209677.9259822;-45.120503652039325
1739209677.925988;-33.981070128970906
1739209677.9259937;-45.120503652039325
1739209677.9259996;-45.120503652039325
1739209677.9260054;-38.13080360867914
1739209677.926011;-33.981070128970906
1739209677.9260168;-45.120503652039325
1739209677.9260225;-45.120503652039325
1739209677.9260283;-31.141103565318893
1739209677.926034;-35.57807855764607
1739209677.92604;-45.120503652039325
1739209677.9260457;-38.13080360867914
1739209677.9260514;-32.816014438256545
1739209677.926057;-38.13080360867914
1739209677.9260628;-38.13080360867914
1739209677.9260685;-45.120503652039325
1739209677.9260743;-45.120503652039325
1739209677.9260802;-38.13080360867914
1739209677.926086;-38.13080360867914
1739209677.9260917;-38.13080360867914
1739209677.9260974;-45.120503652039325
1739209677.926103;-32.816014438256545
1739209677.9261088;-38.13080360867914
1739209677.9261146;-45.120503652039325
1739209677.9261205;-35.57807855764607
1739209677.9261262;-38.13080360867914
1739209677.926132;-45.120503652039325
1739209677.9261377;-45.120503652039325
1739209677.9261434;-45.120503652039325
1739209677.9261491;-38.13080360867914
1739209677.9261549;-35.57807855764607
1739209677.9261608;-45.120503652039325
1739209677.9261665;-45.120503652039325
1739209677.9261723;-45.120503652039325
1739209677.926178;-45.120503652039325
1739209677.9261837;-38.13080360867914
1739209677.9261894;-45.120503652039325
1739209677.9261951;-45.120503652039325
1739209677.926201;-38.13080360867914
1739209677.9262068;-38.13080360867914
1739209677.9262125;-38.13080360867914
1739209677.9262183;-32.816014438256545
1739209677.926224;-45.120503652039325
1739209677.9262297;-45.120503652039325
1739209677.9262354;-45.120503652039325
1739209677.9262414;-38.13080360867914
1739209677.9262471;-38.13080360867914
1739209677.9262528;-33.981070128970906
1739209677.9262586;-33.981070128970906
1739209677.9262643;-45.120503652039325
1739209677.92627;-45.120503652039325
1739209677.9262757;-45.120503652039325
1739209677.9262817;-35.57807855764607
1739209677.9262874;-38.13080360867914
1739209677.9262931;-45.120503652039325
1739209677.9262989;-38.13080360867914
1739209677.9263046;-38.13080360867914
1739209677.9263103;-31.141103565318915
1739209677.926316;-45.120503652039325
1739209677.926322;-38.13080360867914
1739209677.9263277;-45.120503652039325
1739209677.9263334;-33.981070128970906
1739209677.9263391;-45.120503652039325
1739209677.9263449;-45.120503652039325
1739209677.9263506;-35.57807855764607
1739209677.9263563;-35.57807855764607
1739209677.9263623;-45.120503652039325
1739209677.926368;-45.120503652039325
1739209677.9263737;-38.13080360867914
1739209677.9263794;-38.13080360867914
1739209677.9263852;-45.120503652039325
1739209677.926391;-38.13080360867914
1739209677.9263966;-32.816014438256545
1739209677.9264026;-38.13080360867914
1739209677.9264083;-45.120503652039325
1739209677.926414;-38.13080360867914
1739209677.9264197;-32.816014438256545
1739209677.9264255;-33.981070128970906
1739209677.9264312;-45.120503652039325
1739209677.926437;-45.120503652039325
1739209677.9264429;-35.57807855764607
1739209677.9264486;-28.992665084841942
1739209677.9264543;-45.120503652039325
1739209677.92646;-45.120503652039325
1739209677.9264657;-38.13080360867914
1739209677.9264715;-45.120503652039325
1739209677.9264772;-45.120503652039325
1739209677.9264832;-45.120503652039325
1739209677.9264889;-38.13080360867914
1739209677.9264946;-32.816014438256545
1739209677.9265003;-45.120503652039325
1739209677.926506;-38.13080360867914
1739209677.9265118;-35.57807855764607
1739209677.9265175;-35.57807855764607
1739209677.9265234;-45.120503652039325
1739209677.9265292;-45.120503652039325
1739209677.926535;-32.816014438256545
1739209677.9265406;-28.58837851428586
1739209677.9265463;-38.13080360867914
1739209677.926552;-45.120503652039325
1739209677.9265578;-38.13080360867914
1739209677.9265637;-38.13080360867914
1739209677.9265695;-45.120503652039325
1739209677.9265752;-45.120503652039325
1739209677.926581;-38.13080360867914
1739209677.9265866;-31.141103565318915
1739209677.9265924;-33.981070128970906
1739209677.926598;-38.13080360867914
1739209677.926604;-38.13080360867914
1739209677.9266098;-35.57807855764607
1739209677.9266155;-35.57807855764607
1739209677.9266212;-38.13080360867914
1739209677.926627;-38.13080360867914
1739209677.9266326;-28.58837851428586
1739209677.9266384;-38.13080360867914
1739209677.9266443;-45.120503652039325
1739209677.92665;-38.13080360867914
1739209677.9266558;-38.13080360867914
1739209677.9266615;-45.120503652039325
1739209677.9266672;-45.120503652039325
1739209677.926673;-38.13080360867914
1739209677.926679;-38.13080360867914
1739209677.9266846;-32.816014438256545
1739209677.9266903;-45.120503652039325
1739209677.926696;-35.57807855764607
1739209677.9267018;-38.13080360867914
1739209677.9267075;-38.13080360867914
1739209677.9267132;-38.13080360867914
1739209677.9267192;-38.13080360867914
1739209677.926725;-38.13080360867914
1739209677.9267306;-45.120503652039325
1739209677.9267364;-38.13080360867914
1739209677.926742;-35.57807855764607
1739209677.9267478;-35.57807855764607
1739209677.9267535;-35.57807855764607
1739209677.9267595;-38.13080360867914
1739209677.9267652;-38.13080360867914
1739209677.926771;-33.981070128970906
1739209677.9267766;-45.120503652039325
1739209677.9267824;-38.13080360867914
1739209677.926788;-38.13080360867914
1739209677.9267938;-45.120503652039325
1739209677.9267998;-38.13080360867914
1739209677.9268055;-38.13080360867914
1739209677.9268112;-38.13080360867914
1739209677.926817;-33.981070128970906
1739209677.9268227;-31.141103565318915
1739209677.9268284;-45.120503652039325
1739209677.926834;-28.58837851428586
1739209677.92684;-35.57807855764607
1739209677.9268458;-45.120503652039325
1739209677.9268515;-38.13080360867914
1739209677.9268572;-33.981070128970906
1739209677.926863;-35.57807855764607
1739209677.9268687;-33.981070128970956
1739209677.9268744;-45.120503652039325
1739209677.9268804;-38.13080360867914
1739209677.926886;-45.120503652039325
1739209677.9268918;-38.13080360867914
1739209677.9268975;-38.13080360867914
1739209677.9269032;-38.13080360867914
1739209677.926909;-35.57807855764607
1739209677.9269147;-32.816014438256545
1739209677.9269207;-45.120503652039325
1739209677.9269264;-35.57807855764607
1739209677.926932;-38.13080360867914
1739209677.9269378;-45.120503652039325
1739209677.9269435;-45.120503652039325
1739209677.9269493;-35.57807855764607
1739209677.926955;-33.981070128970906
1739209677.926961;-35.57807855764607
1739209677.9269667;-38.13080360867914
1739209677.9269724;-45.120503652039325
1739209677.926978;-32.816014438256545
1739209677.9269838;-38.13080360867914
1739209677.9269896;-45.120503652039325
1739209677.9269953;-35.57807855764607
1739209677.9270012;-45.120503652039325
1739209677.927007;-38.13080360867914
1739209677.9270127;-38.13080360867914
1739209677.9270184;-38.13080360867914
1739209677.9270241;-45.120503652039325
1739209677.9270298;-45.120503652039325
1739209677.9270356;-38.13080360867914
1739209677.9270415;-45.120503652039325
1739209677.9270473;-38.13080360867914
1739209677.927053;-38.13080360867914
1739209677.9270587;-45.120503652039325
1739209677.9270644;-45.120503652039325
1739209677.9270701;-35.57807855764607
1739209677.9270759;-33.981070128970906
1739209677.9270818;-45.120503652039325
1739209677.9270875;-45.120503652039325
1739209677.9270933;-38.13080360867914
1739209677.927099;-38.13080360867914
1739209677.9271047;-38.13080360867914
1739209677.9271104;-45.120503652039325
1739209677.9271162;-38.13080360867914
1739209677.927122;-35.57807855764607
1739209677.9271278;-38.13080360867914
1739209677.9271336;-45.120503652039325
1739209677.9271393;-45.120503652039325
1739209677.927145;-35.57807855764607
1739209677.9271507;-33.981070128970906
1739209677.9271564;-45.120503652039325
1739209677.9271624;-45.120503652039325
1739209677.9271681;-45.120503652039325
1739209677.9271739;-45.120503652039325
1739209677.9271796;-45.120503652039325
1739209677.9271853;-35.57807855764607
1739209677.927191;-35.57807855764607
1739209677.9271967;-45.120503652039325
1739209677.9272027;-45.120503652039325
1739209677.9272084;-45.120503652039325
1739209677.9272141;-35.57807855764607
1739209677.9272199;-38.13080360867914
1739209677.9272256;-45.120503652039325
1739209677.9272313;-45.120503652039325
1739209677.927237;-38.13080360867914
1739209677.927243;-38.13080360867914
1739209677.9272487;-45.120503652039325
1739209677.9272544;-45.120503652039325
1739209677.9272602;-45.120503652039325
1739209677.93073;-45.120503652039325
1739209677.930734;-38.13080360867914
1739209677.9307377;-35.57807855764607
1739209677.9307415;-38.13080360867914
1739209677.9307454;-45.120503652039325
1739209677.9307492;-35.57807855764607
1739209677.930753;-38.13080360867914
1739209677.9307568;-45.120503652039325
1739209677.9307606;-45.120503652039325
